;Участники
23787;2
23788;4
23789;4
23790;3
23791;4
23792;4
23793;4
23794;7
23795;3
23796;3
23797;2
23798;3
23799;4
23800;1
23801;6
23802;3
23803;1
23804;6
23805;2
23806;3
23807;10
23808;3
23809;3
23810;5
23811;2
23812;3
23813;1
23814;5
23815;5
23816;2
23817;3
23818;6
23819;5
23820;3
23821;2
23822;3
23823;3
23824;4
23825;1
23826;2
23827;7
23828;4
23829;1
23830;4
23831;3
23832;8
23833;7
23834;3
23835;3
23836;3
23837;5
23838;4
23839;1
23840;2
23841;5
23842;2
23843;3
23844;3
23845;3
23846;3
23847;3
23848;3
23849;5
23850;4
23851;3
23852;6
23853;5
23854;1
23855;2
23856;2
23857;3
23858;2
23859;2
23860;1
23861;3
23862;0
23863;5
23864;4
23865;3
23866;4
23867;2
23868;3
23869;5
23870;4
23871;3
23872;1
23873;3
23874;5
23875;2
23876;3
23877;4
23878;5
23879;4
23880;5
23881;3
23882;3
23883;6
23884;3
23885;1
23886;3
23887;4
23888;3
23889;4
23890;2
23891;5
23892;1
23893;2
23894;3
23895;2
23896;1
23897;3
23898;3
23899;2
23900;2
23901;1
23902;1
23903;3
23904;3
23905;3
23906;4
23907;1
23908;3
23909;5
23910;2
23911;2
23912;4
23913;4
23914;5
23915;5
23916;5
23917;4
23918;2
23919;4
23920;2
23921;2
23922;4
23923;4
23924;2
23925;3
23926;2
23927;1
23928;2
23929;3
23930;1
23931;2
23932;2
23933;2
23934;4
23935;1
23936;4
23937;3
23938;3
23939;1
23940;3
23941;4
23942;2
23943;3
23944;3
23945;3
23946;3
23947;2
23948;3
23949;3
23950;3
23951;4
23952;2
23953;3
23954;6
23955;3
23956;1
23957;4
23958;4
23959;2
23960;3
23961;2
23962;3
23963;2
23964;2
23965;5
23966;4
23967;1
23968;3
23969;3
23970;2
23971;4
23972;4
23973;2
23974;6
23975;4
23976;3
23977;4
23978;9
23979;4
23980;4
23981;2
23982;3
23983;1
23984;3
23985;2
23986;1
23987;3
23988;4
23989;2
23990;5
23991;7
23992;2
23993;4
23994;2
23995;1
23996;1
23997;4
23998;4
23999;1
24000;4
24001;4
24002;2
24003;5
24004;2
24005;5
24006;2
24007;4
24008;6
24009;3
24010;5
24011;0
24012;6
24013;2
24014;6
24015;6
24016;3
24017;5
24018;1
24019;2
24020;2
24021;3
24022;3
24023;1
24024;0
24025;2
24026;3
24027;0
24028;7
24029;2
24030;3
24031;3
24032;3
24033;3
24034;2
24035;4
24036;4
24037;4
24038;3
24039;3
24040;3
24041;5
24042;4
24043;1
24044;4
24045;2
24046;3
24047;2
24048;2
24049;3
24050;4
24051;4
24052;3
24053;3
24054;4
24055;2
24056;2
24057;8
24058;4
24059;3
24060;2
24061;5
24062;7
24063;3
24064;5
24065;2
24066;5
24067;3
24068;3
24069;2
24070;1
24071;2
24072;2
24073;3
24074;5
24075;1
24076;1
24077;3
24078;1
24079;1
24080;1
24081;5
24082;2
24083;3
24084;1
24085;2
24086;4
24087;4
24088;5
24089;2
24090;3
24091;2
24092;2
24093;1
24094;5
24095;8
24096;6
24097;4
24098;3
24099;0
24100;3
24101;4
24102;4
24103;6
24104;4
24105;4
24106;4
24107;2
24108;6
24109;5
24110;2
24111;3
24112;5
24113;6
24114;3
24115;2
24116;1
24117;4
24118;3
24119;5
24120;2
24121;4
24122;2
24123;2
24124;5
24125;3
24126;4
24127;3
24128;4
24129;3
24130;6
24131;5
24132;3
24133;6
24134;3
24135;3
24136;1
24137;2
24138;1
24139;2
24140;3
24141;3
24142;3
24143;2
24144;1
24145;6
24146;2
24147;4
24148;2
24149;1
24150;3
24151;2
24152;3
24153;2
24154;1
24155;2
24156;3
24157;5
24158;4
24159;4
24160;2
24161;5
24162;6
24163;3
24164;2
24165;3
24166;2
24167;3
24168;3
24169;3
24170;2
24171;3
24172;3
24173;2
24174;2
24175;2
24176;5
24177;3
24178;4
24179;4
24180;2
24181;3
24182;6
24183;3
24184;3
24185;2
24186;2
24187;7
24188;1
24189;5
24190;3
24191;2
24192;10
24193;3
24194;3
24195;5
24196;3
24197;3
24198;4
24199;5
24200;0
24201;3
24202;2
24203;5
24204;1
24205;5
24206;3
24207;5
24208;3
24209;2
24210;3
24211;2
24212;2
24213;2
24214;3
24215;3
24216;5
24217;3
24218;1
24219;3
24220;3
24221;2
24222;4
24223;4
24224;2
24225;3
24226;3
24227;6
24228;5
24229;0
24230;7
24231;5
24232;3
24233;3
24234;2
24235;6
24236;5
24237;4
24238;3
24239;4
24240;1
24241;5
24242;2
24243;4
24244;4
24245;3
24246;2
24247;7
24248;4
24249;4
24250;0
24251;5
24252;4
24253;3
24254;3
24255;5
24256;2
24257;4
24258;2
24259;5
24260;5
24261;2
24262;4
24263;2
24264;1
24265;4
24266;3
24267;3
24268;3
24269;2
24270;4
24271;3
24272;3
24273;3
24274;7
24275;2
24276;5
24277;5
24278;6
24279;1
24280;4
24281;1
24282;2
24283;3
24284;6
24285;5
24286;4
24287;2
24288;7
24289;2
24290;4
24291;3
24292;3
24293;4
24294;2
24295;4
24296;3
24297;4
24298;6
24299;7
24300;2
24301;5
24302;1
24303;3
24304;2
24305;2
24306;5
24307;2
24308;2
24309;2
24310;0
24311;3
24312;2
24313;2
24314;4
24315;2
24316;4
24317;5
24318;3
24319;2
24320;2
24321;1
24322;4
24323;4
24324;0
24325;2
24326;3
24327;4
24328;5
24329;4
24330;0
24331;2
24332;5
24333;2
24334;4
24335;1
24336;5
24337;5
24338;5
24339;1
24340;1
24341;4
24342;5
24343;2
24344;4
24345;6
24346;5
24347;2
24348;4
24349;5
24350;6
24351;4
24352;3
24353;3
24354;3
24355;3
24356;1
24357;2
24358;2
24359;2
24360;2
24361;1
24362;4
24363;3
24364;1
24365;7
24366;1
24367;4
24368;2
24369;3
24370;3
24371;4
24372;4
24373;6
24374;3
24375;5
24376;5
24377;6
24378;3
24379;5
24380;2
24381;3
24382;7
24383;3
24384;2
24385;3
24386;3
24387;3
24388;2
24389;3
24390;4
24391;3
24392;3
24393;5
24394;3
24395;1
24396;5
24397;4
24398;4
24399;3
24400;4
24401;1
24402;2
24403;2
24404;4
24405;2
24406;2
24407;3
24408;3
24409;2
24410;2
24411;5
24412;5
24413;3
24414;2
24415;4
24416;4
24417;3
24418;2
24419;4
24420;3
24421;1
24422;2
24423;1
24424;5
24425;3
24426;4
24427;5
24428;1
24429;1
24430;3
24431;3
24432;7
24433;5
24434;5
24435;0
24436;1
24437;3
24438;2
24439;2
24440;2
24441;0
24442;4
24443;2
24444;6
24445;2
24446;3
24447;3
24448;5
24449;1
24450;4
24451;5
24452;4
24453;3
24454;5
24455;2
24456;4
24457;5
24458;4
24459;2
24460;1
24461;5
24462;3
24463;2
24464;4
24465;2
24466;4
24467;1
24468;5
24469;3
24470;3
24471;8
24472;1
24473;5
24474;0
24475;5
24476;2
24477;6
24478;4
24479;1
24480;2
24481;4
24482;3
24483;3
24484;2
24485;5
24486;5
24487;5
24488;4
24489;4
24490;4
24491;1
24492;3
24493;0
24494;2
24495;3
24496;2
24497;6
24498;1
24499;5
24500;4
24501;5
24502;5
24503;5
24504;7
24505;2
24506;3
24507;1
24508;2
24509;7
24510;3
24511;3
24512;3
24513;2
24514;5
24515;3
24516;4
24517;1
24518;1
24519;2
24520;1
24521;5
24522;4
24523;4
24524;3
24525;3
24526;4
24527;1
24528;2
24529;2
24530;3
24531;4
24532;6
24533;6
24534;6
24535;2
24536;2
24537;5
24538;7
24539;2
24540;3
24541;3
24542;4
24543;6
24544;3
24545;2
24546;5
24547;4
24548;2
24549;3
24550;4
24551;3
24552;3
24553;6
24554;5
24555;3
24556;1
24557;6
24558;5
24559;3
24560;4
24561;3
24562;1
24563;5
24564;4
24565;4
24566;4
24567;2
24568;4
24569;5
24570;2
24571;4
24572;4
24573;4
24574;1
24575;5
24576;2
24577;3
24578;3
24579;4
24580;2
24581;5
24582;6
24583;3
24584;4
24585;4
24586;6
24587;4
24588;7
24589;0
24590;2
24591;5
24592;2
24593;2
24594;0
24595;3
24596;2
24597;2
24598;0
24599;5
24600;3
24601;3
24602;2
24603;4
24604;1
24605;4
24606;7
24607;3
24608;3
24609;1
24610;2
24611;4
24612;5
24613;1
24614;2
24615;3
24616;2
24617;4
24618;5
24619;4
24620;4
24621;3
24622;5
24623;3
24624;5
24625;5
24626;0
24627;6
24628;3
24629;1
24630;3
24631;3
24632;4
24633;2
24634;2
24635;1
24636;4
24637;6
24638;2
24639;3
24640;2
24641;3
24642;7
24643;5
24644;0
24645;2
24646;4
24647;2
24648;2
24649;5
24650;3
24651;2
24652;2
24653;1
24654;4
24655;3
24656;3
24657;2
24658;7
24659;4
24660;1
24661;3
24662;1
24663;5
24664;4
24665;3
24666;5
24667;3
24668;3
24669;0
24670;4
24671;3
24672;3
24673;3
24674;5
24675;4
24676;3
24677;3
24678;4
24679;6
24680;4
24681;4
24682;3
24683;3
24684;4
24685;6
24686;3
24687;2
24688;3
24689;5
24690;5
24691;2
24692;5
24693;4
24694;2
24695;4
24696;2
24697;1
24698;2
24699;3
24700;2
24701;3
24702;2
24703;1
24704;2
24705;3
24706;2
24707;4
24708;3
24709;2
24710;3
24711;6
24712;6
24713;2
24714;5
24715;4
24716;3
24717;2
24718;2
24719;0
24720;5
24721;2
24722;2
24723;3
24724;3
24725;4
24726;1
24727;2
24728;5
24729;2
24730;3
24731;1
24732;4
24733;4
24734;1
24735;3
24736;1
24737;4
24738;4
24739;2
24740;5
24741;3
24742;4
24743;5
24744;6
24745;4
24746;1
24747;2
24748;4
24749;3
24750;1
24751;2
24752;1
24753;1
24754;3
24755;2
24756;2
24757;6
24758;5
24759;5
24760;2
24761;5
24762;3
24763;8
24764;1
24765;1
24766;3
24767;3
24768;4
24769;4
24770;4
24771;2
24772;2
24773;5
24774;3
24775;2
24776;6
24777;2
24778;4
24779;1
24780;0
24781;1
24782;0
24783;3
24784;6
24785;2
24786;4
24787;5
24788;0
24789;6
24790;0
24791;3
24792;9
24793;2
24794;3
24795;3
24796;3
24797;3
24798;4
24799;16
24800;8
24801;5
24802;7
24803;2
24804;1
24805;0
24806;2
24807;3
24808;4
24809;5
24810;2
24811;5
24812;1
24813;6
24814;2
24815;3
24816;6
24817;6
24818;2
24819;6
24820;1
24821;5
24822;2
24823;3
24824;2
24825;5
24826;3
24827;4
24828;5
24829;4
24830;2
24831;4
24832;3
24833;3
24834;2
24835;5
24836;2
24837;5
24838;4
24839;0
24840;5
24841;3
24842;6
24843;3
24844;2
24845;3
24846;5
24847;6
24848;4
24849;2
24850;4
24851;3
24852;1
24853;6
24854;2
24855;3
24856;4
24857;3
24858;8
24859;3
24860;1
24861;4
24862;4
24863;4
24864;8
24865;3
24866;1
24867;2
24868;2
24869;4
24870;5
24871;3
24872;2
24873;4
24874;5
24875;5
24876;4
24877;4
24878;2
24879;3
24880;4
24881;3
24882;5
24883;4
24884;4
24885;1
24886;5
24887;4
24888;2
24889;4
24890;5
24891;3
24892;4
24893;5
24894;1
24895;5
24896;9
24897;4
24898;3
24899;5
24900;5
24901;4
24902;3
24903;3
24904;5
24905;2
24906;4
24907;3
24908;3
24909;4
24910;2
24911;3
24912;2
24913;2
24914;5
24915;2
24916;3
24917;4
24918;3
24919;6
24920;5
24921;2
24922;4
24923;5
24924;5
24925;3
24926;3
24927;3
24928;2
24929;4
24930;3
24931;2
24932;5
24933;3
24934;2
24935;3
24936;4
24937;4
24938;4
24939;2
24940;5
24941;4
24942;4
24943;3
24944;3
24945;6
24946;4
24947;2
24948;5
24949;2
24950;4
24951;3
24952;3
24953;2
24954;3
24955;2
24956;2
24957;2
24958;3
24959;4
24960;3
24961;2
24962;1
24963;4
24964;2
24965;6
24966;2
24967;5
24968;2
24969;3
24970;2
24971;3
24972;3
24973;2
24974;1
24975;1
24976;6
24977;6
24978;2
24979;3
24980;2
24981;7
24982;5
24983;3
24984;5
24985;2
24986;2
24987;3
24988;3
24989;1
24990;3
24991;4
24992;5
24993;4
24994;3
24995;2
24996;4
24997;4
24998;3
24999;1
25000;1
25001;4
25002;3
25003;5
25004;5
25005;7
25006;3
25007;4
25008;3
25009;3
25010;2
25011;2
25012;0
25013;2
25014;3
25015;3
25016;5
25017;5
25018;0
25019;3
25020;4
25021;4
25022;4
25023;4
25024;4
25025;2
25026;4
25027;4
25028;4
25029;3
25030;2
25031;5
25032;3
25033;3
25034;1
25035;3
25036;4
25037;4
25038;4
25039;4
25040;2
25041;2
25042;5
25043;1
25044;3
25045;1
25046;1
25047;4
25048;4
25049;5
25050;2
25051;3
25052;4
25053;6
25054;4
25055;4
25056;2
25057;5
25058;2
25059;3
25060;4
25061;4
25062;6
25063;5
25064;6
25065;2
25066;7
25067;2
25068;2
25069;6
25070;5
25071;3
25072;1
25073;4
25074;5
25075;1
25076;3
25077;2
25078;4
25079;5
25080;2
25081;2
25082;3
25083;3
25084;1
25085;3
25086;3
25087;2
25088;5
25089;1
25090;3
25091;3
25092;3
25093;4
25094;1
25095;2
25096;4
25097;4
25098;3
25099;4
25100;2
25101;3
25102;1
25103;3
25104;1
25105;2
25106;2
25107;4
25108;1
25109;3
25110;4
25111;4
25112;2
25113;3
25114;2
25115;2
25116;5
25117;3
25118;4
25119;3
25120;1
25121;2
25122;2
25123;3
25124;5
25125;3
25126;3
25127;5
25128;4
25129;2
25130;3
25131;0
25132;4
25133;5
25134;3
25135;3
25136;5
25137;3
25138;3
25139;1
25140;3
25141;2
25142;2
25143;2
25144;4
25145;3
25146;2
25147;4
25148;3
25149;8
25150;4
25151;4
25152;2
25153;3
25154;3
25155;3
25156;3
25157;3
25158;0
25159;2
25160;3
25161;2
25162;3
25163;0
25164;6
25165;2
25166;2
25167;6
25168;2
25169;4
25170;2
25171;3
25172;1
25173;4
25174;1
25175;3
25176;2
25177;3
25178;1
25179;0
25180;4
25181;3
25182;3
25183;4
25184;3
25185;3
25186;1
25187;4
25188;6
25189;4
25190;4
25191;6
25192;3
25193;4
25194;1
25195;1
25196;5
25197;2
25198;2
25199;4
25200;4
25201;3
25202;3
25203;5
25204;2
25205;2
25206;1
25207;1
25208;0
25209;6
25210;5
25211;4
25212;4
25213;3
25214;2
25215;9
25216;4
25217;1
25218;2
25219;3
25220;5
25221;4
25222;4
25223;2
25224;4
25225;1
25226;3
25227;4
25228;4
25229;5
25230;6
25231;1
25232;2
25233;2
25234;1
25235;2
25236;1
25237;2
25238;4
25239;5
25240;4
25241;2
25242;3
25243;2
25244;8
25245;5
25246;4
25247;2
25248;4
25249;1
25250;5
25251;3
25252;0
25253;4
25254;6
25255;4
25256;4
25257;4
25258;3
25259;3
25260;1
25261;3
25262;3
25263;3
25264;2
25265;2
25266;2
25267;2
25268;4
25269;4
25270;4
25271;5
25272;3
25273;2
25274;3
25275;5
25276;2
25277;2
25278;3
25279;3
25280;3
25281;4
25282;3
25283;4
25284;4
25285;2
25286;4
25287;2
25288;4
25289;3
25290;4
25291;0
25292;7
25293;3
25294;3
25295;4
25296;3
25297;2
25298;3
25299;5
25300;4
25301;3
25302;6
25303;6
25304;1
25305;2
25306;3
25307;2
25308;4
25309;2
25310;5
25311;4
25312;4
25313;4
25314;5
25315;4
25316;6
25317;5
25318;0
25319;7
25320;3
25321;4
25322;2
25323;3
25324;2
25325;6
25326;2
25327;3
25328;5
25329;5
25330;4
25331;4
25332;4
25333;5
25334;3
25335;0
25336;4
25337;5
25338;4
25339;4
25340;2
25341;1
25342;5
25343;5
25344;5
25345;5
25346;3
25347;2
25348;3
25349;1
25350;1
25351;3
25352;7
25353;5
25354;1
25355;2
25356;7
25357;4
25358;5
25359;9
25360;2
25361;1
25362;0
25363;6
25364;4
25365;5
25366;3
25367;3
25368;5
25369;3
25370;2
25371;4
25372;5
25373;4
25374;5
25375;2
25376;4
25377;4
25378;2
25379;1
25380;1
25381;5
25382;4
25383;4
25384;2
25385;5
25386;3
25387;2
25388;5
25389;3
25390;6
25391;4
25392;2
25393;2
25394;5
25395;3
25396;2
25397;5
25398;1
25399;1
25400;4
25401;3
25402;4
25403;2
25404;4
25405;4
25406;4
25407;4
25408;3
25409;3
25410;4
25411;2
25412;3
25413;4
25414;3
25415;2
25416;6
25417;3
25418;1
25419;1
25420;4
25421;4
25422;2
25423;3
25424;3
25425;2
25426;4
25427;3
25428;5
25429;1
25430;3
25431;4
25432;3
25433;4
25434;4
25435;3
25436;2
25437;1
25438;7
25439;3
25440;2
25441;4
25442;3
25443;2
25444;2
25445;3
25446;4
25447;2
25448;4
25449;5
25450;3
25451;0
25452;6
25453;2
25454;5
25455;5
25456;2
25457;5
25458;3
25459;1
25460;2
25461;2
25462;0
25463;2
25464;5
25465;2
25466;3
25467;2
25468;2
25469;4
25470;6
25471;3
25472;1
25473;6
25474;0
25475;3
25476;5
25477;6
25478;2
25479;4
25480;3
25481;2
25482;2
25483;3
25484;3
25485;3
25486;4
25487;4
25488;1
25489;5
25490;5
25491;2
25492;2
25493;4
25494;2
25495;0
25496;4
25497;1
25498;4
25499;5
25500;3
25501;12
25502;3
25503;2
25504;5
25505;2
25506;4
25507;5
25508;5
25509;3
25510;7
25511;5
25512;2
25513;4
25514;4
25515;3
25516;4
25517;5
25518;5
25519;1
25520;6
25521;2
25522;4
25523;4
25524;2
25525;2
25526;1
25527;2
25528;4
25529;5
25530;4
25531;1
25532;4
25533;3
25534;3
25535;2
25536;4
25537;4
25538;4
25539;2
25540;6
25541;3
25542;2
25543;1
25544;2
25545;3
25546;6
25547;3
25548;4
25549;1
25550;4
25551;5
25552;5
25553;6
25554;2
25555;5
25556;6
25557;2
25558;5
25559;2
25560;2
25561;4
25562;4
25563;2
25564;3
25565;2
25566;2
25567;4
25568;5
25569;7
25570;2
25571;4
25572;3
25573;2
25574;2
25575;4
25576;4
25577;3
25578;2
25579;3
25580;1
25581;3
25582;4
25583;5
25584;3
25585;4
25586;5
25587;5
25588;3
25589;2
25590;5
25591;4
25592;7
25593;4
25594;6
25595;4
25596;3
25597;6
25598;2
25599;4
25600;5
25601;7
25602;2
25603;4
25604;4
25605;2
25606;3
25607;2
25608;5
25609;1
25610;4
25611;2
25612;5
25613;5
25614;7
25615;2
25616;1
25617;2
25618;7
25619;2
25620;3
25621;2
25622;3
25623;4
25624;1
25625;1
25626;4
25627;4
25628;3
25629;2
25630;5
25631;6
25632;3
25633;5
25634;3
25635;4
25636;3
25637;3
25638;4
25639;5
25640;1
25641;2
25642;9
25643;5
25644;2
25645;4
25646;4
25647;2
25648;9
25649;3
25650;3
25651;3
25652;2
25653;2
25654;3
25655;4
25656;6
25657;2
25658;5
25659;0
25660;4
25661;1
25662;0
25663;4
25664;5
25665;4
25666;5
25667;3
25668;3
25669;5
25670;2
25671;2
25672;3
25673;2
25674;6
25675;3
25676;4
25677;2
25678;5
25679;2
25680;2
25681;6
25682;4
25683;2
25684;2
25685;3
25686;2
25687;4
25688;8
25689;3
25690;2
25691;2
25692;3
25693;5
25694;3
25695;5
25696;3
25697;5
25698;2
25699;5
25700;1
25701;4
25702;4
25703;5
25704;1
25705;3
25706;4
25707;2
25708;4
25709;1
25710;2
25711;5
25712;3
25713;4
25714;6
25715;4
25716;1
25717;4
25718;1
25719;6
25720;4
25721;1
25722;1
25723;4
25724;3
25725;5
25726;4
25727;0
25728;3
25729;3
25730;2
25731;2
25732;1
25733;3
25734;3
25735;3
25736;4
25737;4
25738;3
25739;4
25740;0
25741;4
25742;0
25743;3
25744;1
25745;6
25746;2
25747;2
25748;8
25749;5
25750;1
25751;2
25752;5
25753;2
25754;1
25755;1
25756;1
25757;4
25758;7
25759;6
25760;4
25761;3
25762;3
25763;4
25764;2
25765;3
25766;1
25767;5
25768;6
25769;2
25770;3
25771;4
25772;2
25773;2
25774;5
25775;6
25776;1
25777;3
25778;5
25779;4
25780;1
25781;1
25782;3
25783;0
25784;1
25785;1
25786;2
25787;2
25788;5
25789;3
25790;4
25791;2
25792;5
25793;3
25794;4
25795;3
25796;3
25797;0
25798;4
25799;2
25800;3
25801;2
25802;1
25803;3
25804;2
25805;6
25806;3
25807;1
25808;1
25809;2
25810;3
25811;3
25812;5
25813;5
25814;3
25815;3
25816;5
25817;3
25818;1
25819;1
25820;4
25821;2
25822;4
25823;4
25824;2
25825;5
25826;4
25827;4
25828;3
25829;3
25830;4
25831;3
25832;2
25833;0
25834;4
25835;3
25836;3
25837;2
25838;3
25839;5
25840;2
25841;3
25842;2
25843;8
25844;2
25845;5
25846;4
25847;6
25848;4
25849;3
25850;1
25851;3
25852;2
25853;8
25854;4
25855;5
25856;2
25857;1
25858;2
25859;1
25860;2
25861;2
25862;2
25863;4
25864;3
25865;6
25866;4
25867;7
25868;5
25869;4
25870;3
25871;7
25872;5
25873;3
25874;2
25875;1
25876;0
25877;8
25878;3
25879;3
25880;1
25881;3
25882;4
25883;3
25884;2
25885;1
25886;4
25887;4
25888;1
25889;4
25890;4
25891;6
25892;5
25893;4
25894;4
25895;4
25896;2
25897;4
25898;2
25899;3
25900;3
25901;3
25902;4
25903;0
25904;3
25905;6
25906;3
25907;1
25908;4
25909;5
25910;3
25911;1
25912;1
25913;5
25914;3
25915;3
25916;5
25917;3
25918;3
25919;4
25920;2
25921;2
25922;5
25923;7
25924;7
25925;4
25926;5
25927;3
25928;5
25929;4
25930;4
25931;6
25932;2
25933;4
25934;3
25935;3
25936;2
25937;5
25938;1
25939;5
25940;3
25941;3
25942;5
25943;2
25944;6
25945;2
25946;5
25947;4
25948;4
25949;4
25950;4
25951;1
25952;1
25953;2
25954;5
25955;2
25956;4
25957;3
25958;3
25959;8
25960;3
25961;3
25962;3
25963;3
25964;3
25965;5
25966;4
25967;3
25968;2
25969;7
25970;2
25971;3
25972;2
25973;4
25974;2
25975;4
25976;3
25977;3
25978;3
25979;4
25980;4
25981;5
25982;3
25983;3
25984;2
25985;3
25986;3
25987;4
25988;4
25989;6
25990;3
25991;5
25992;4
25993;4
25994;2
25995;3
25996;4
25997;2
25998;3
25999;3
26000;2
26001;4
26002;2
26003;2
26004;1
26005;2
26006;4
26007;2
26008;4
26009;2
26010;2
26011;2
26012;4
26013;1
26014;4
26015;4
26016;3
26017;8
26018;2
26019;5
26020;0
26021;3
26022;5
26023;3
26024;4
26025;4
26026;3
26027;3
26028;3
26029;3
26030;5
26031;2
26032;4
26033;7
26034;4
26035;5
26036;3
26037;0
26038;3
26039;1
26040;3
26041;5
26042;4
26043;4
26044;2
26045;5
26046;4
26047;1
26048;1
26049;2
26050;1
26051;8
26052;3
26053;4
26054;4
26055;3
26056;2
26057;4
26058;0
26059;1
26060;4
26061;3
26062;4
26063;4
26064;1
26065;5
26066;2
26067;4
26068;7
26069;3
26070;3
26071;3
26072;5
26073;0
26074;1
26075;0
26076;2
26077;4
26078;2
26079;3
26080;2
26081;1
26082;3
26083;5
26084;6
26085;1
26086;7
26087;1
26088;3
26089;2
26090;6
26091;3
26092;3
26093;3
26094;2
26095;2
26096;4
26097;0
26098;4
26099;5
26100;4
26101;1
26102;2
26103;1
26104;5
26105;1
26106;4
26107;3
26108;3
26109;6
26110;6
26111;6
26112;4
26113;3
26114;1
26115;2
26116;4
26117;2
26118;3
26119;3
26120;4
26121;4
26122;3
26123;2
26124;3
26125;4
26126;5
26127;1
26128;5
26129;6
26130;6
26131;2
26132;2
26133;2
26134;2
26135;3
26136;3
26137;2
26138;5
26139;0
26140;2
26141;1
26142;2
26143;3
26144;3
26145;4
26146;3
26147;3
26148;2
26149;7
26150;3
26151;4
26152;6
26153;2
26154;4
26155;5
26156;2
26157;3
26158;9
26159;3
26160;1
26161;5
26162;5
26163;1
26164;4
26165;3
26166;2
26167;2
26168;0
26169;2
26170;3
26171;3
26172;1
26173;6
26174;4
26175;2
26176;3
26177;4
26178;0
26179;7
26180;2
26181;6
26182;5
26183;4
26184;2
26185;3
26186;2
26187;5
26188;4
26189;2
26190;3
26191;3
26192;2
26193;4
26194;1
26195;5
26196;4
26197;5
26198;5
26199;3
26200;5
26201;2
26202;0
26203;3
26204;3
26205;1
26206;5
26207;3
26208;3
26209;3
26210;6
26211;2
26212;2
26213;1
26214;1
26215;3
26216;2
26217;4
26218;1
26219;4
26220;1
26221;3
26222;3
26223;4
26224;1
26225;5
26226;5
26227;5
26228;3
26229;1
26230;4
26231;4
26232;3
26233;2
26234;5
26235;4
26236;5
26237;3
26238;5
26239;5
26240;4
26241;0
26242;0
26243;4
26244;3
26245;5
26246;3
26247;2
26248;4
26249;5
26250;2
26251;7
26252;2
26253;2
26254;6
26255;4
26256;1
26257;1
26258;2
26259;5
26260;3
26261;2
26262;4
26263;3
26264;5
26265;5
26266;1
26267;3
26268;2
26269;3
26270;1
26271;6
26272;2
26273;3
26274;3
26275;5
26276;4
26277;3
26278;4
26279;3
26280;3
26281;2
26282;5
26283;2
26284;0
26285;1
26286;2
26287;3
26288;3
26289;4
26290;3
26291;0
26292;5
26293;4
26294;4
26295;3
26296;4
26297;3
26298;4
26299;2
26300;6
26301;3
26302;4
26303;2
26304;3
26305;3
26306;2
26307;3
26308;3
26309;5
26310;2
26311;3
26312;2
26313;4
26314;3
26315;4
26316;3
26317;1
26318;3
26319;8
26320;4
26321;1
26322;2
26323;1
26324;4
26325;2
26326;4
26327;1
26328;4
26329;3
26330;4
26331;3
26332;1
26333;8
26334;3
26335;4
26336;2
26337;7
26338;2
26339;3
26340;4
26341;0
26342;4
26343;1
26344;4
26345;4
26346;3
26347;3
26348;4
26349;3
26350;0
26351;3
26352;2
26353;3
26354;3
26355;1
26356;3
26357;5
26358;4
26359;0
26360;3
26361;2
26362;4
26363;4
26364;5
26365;2
26366;5
26367;5
26368;3
26369;3
26370;4
26371;3
26372;5
26373;2
26374;3
26375;7
26376;3
26377;7
26378;5
26379;2
26380;2
26381;4
26382;3
26383;4
26384;3
26385;2
26386;6
26387;1
26388;3
26389;7
26390;5
26391;4
26392;4
26393;4
26394;5
26395;1
26396;3
26397;2
26398;4
26399;3
26400;2
26401;2
26402;1
26403;6
26404;6
26405;1
26406;5
26407;3
26408;4
26409;3
26410;3
26411;2
26412;3
26413;5
26414;5
26415;3
26416;5
26417;2
26418;5
26419;3
26420;4
26421;4
26422;2
26423;5
26424;6
26425;2
26426;1
26427;3
26428;3
26429;5
26430;6
26431;4
26432;3
26433;4
26434;2
26435;3
26436;1
26437;5
26438;1
26439;2
26440;3
26441;2
26442;2
26443;1
26444;3
26445;2
26446;2
26447;4
26448;1
26449;3
26450;2
26451;5
26452;7
26453;3
26454;0
26455;7
26456;5
26457;2
26458;7
26459;5
26460;4
26461;3
26462;6
26463;4
26464;2
26465;4
26466;6
26467;1
26468;3
26469;1
26470;0
26471;6
26472;3
26473;3
26474;6
26475;4
26476;0
26477;3
26478;5
26479;0
26480;1
26481;1
26482;4
26483;2
26484;4
26485;5
26486;5
26487;3
26488;3
26489;5
26490;1
26491;2
26492;2
26493;3
26494;2
26495;5
26496;7
26497;4
26498;3
26499;2
26500;4
26501;4
26502;3
26503;2
26504;2
26505;4
26506;1
26507;4
26508;2
26509;4
26510;6
26511;3
26512;4
26513;4
26514;3
26515;1
26516;2
26517;7
26518;1
26519;2
26520;6
26521;3
26522;6
26523;2
26524;2
26525;3
26526;7
26527;5
26528;2
26529;3
26530;5
26531;4
26532;2
26533;0
26534;0
26535;2
26536;3
26537;4
26538;2
26539;3
26540;3
26541;1
26542;2
26543;2
26544;2
26545;4
26546;2
26547;2
26548;3
26549;6
26550;4
26551;6
26552;5
26553;3
26554;4
26555;3
26556;2
26557;4
26558;1
26559;4
26560;2
26561;4
26562;0
26563;2
26564;2
26565;4
26566;1
26567;6
26568;4
26569;3
26570;4
26571;1
26572;6
26573;5
26574;3
26575;2
26576;7
26577;4
26578;5
26579;2
26580;3
26581;3
26582;2
26583;6
26584;3
26585;2
